behavior_tag,standard,Material_category,material_name,condition,ultimate_tensile_strength,yield_strength,elongation_pct,brinell_hb,vickers_hv,youngs_modulus,shear_modulus,poisson_ratio,density_kg_m3,description,critical_strain_energy_density
Limited ductility,DIN,Steel,DIN St70-2,,670000000,355000000,11,,197,206000000000,80000000000,0.3,7860,Structural steel,1246300000
Limited ductility,BS,Steel,BS 230M07,,430000000,300000000,8,,,206000000000,80000000000,0.3,7860,Free-cutting steel,659200000
Ductile,BS,Steel,BS 212M36,,635000000,370000000,18,,,206000000000,80000000000,0.3,7860,Free-cutting steel,3337200000
Ductile,BS,Steel,BS CR3GP,,280000000,140000000,32,,,206000000000,80000000000,0.3,7860,Free-drawing steel,10547200000
Ductile,BS,Steel,BS CR2PL,,280000000,140000000,34,,,206000000000,80000000000,0.3,7860,Free-drawing steel,11906800000
Limited ductility,BS,Steel,BS CEW2BK,,420000000,355000000,6,,,206000000000,80000000000,0.3,7860,Structural steel,370800000
Ductile,BS,Steel,BS CFS3NBK,,360000000,215000000,24,,,206000000000,80000000000,0.3,7860,Structural steel,5932800000
Ductile,BS,Steel,BS Grade 360,,360000000,225000000,25,,,206000000000,80000000000,0.3,7860,Heat-resistant steel,6437500000
Limited ductility,BS,Steel,BS CEW3BK,,450000000,360000000,6,,,206000000000,80000000000,0.3,7860,Structural steel,370800000
Ductile,BS,Steel,BS 40B,,340000000,225000000,26,,,206000000000,80000000000,0.3,7860,Structural steel,6962800000
Ductile,BS,Steel,BS 40C,,340000000,225000000,26,,,206000000000,80000000000,0.3,7860,Structural steel,6962800000
Ductile,BS,Steel,BS Grade 430,,410000000,225000000,23,,,206000000000,80000000000,0.3,7860,Heat-resistant steel,5448700000
Ductile,BS,Steel,BS 43B,,430000000,245000000,22,,,206000000000,80000000000,0.3,7860,Structural steel,4985200000
Ductile,BS,Steel,BS CFS6NBK,,460000000,280000000,21,,,206000000000,80000000000,0.3,7860,Structural steel,4542300000
Ductile,BS,Steel,BS 43D,,430000000,245000000,22,,,206000000000,80000000000,0.3,7860,Structural steel,4985200000
Ductile,BS,Steel,BS 50B,,490000000,355000000,20,,140,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Ductile,BS,Steel,BS 50C,,490000000,355000000,20,,,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Ductile,BS,Steel,BS 50D,,490000000,355000000,20,,,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Ductile,BS,Steel,BS CFS8NBK,,540000000,340000000,18,,,206000000000,80000000000,0.3,7860,Structural steel,3337200000
Brittle,BS,Steel,BS CEW5BK,,600000000,480000000,4,,,206000000000,80000000000,0.3,7860,Structural steel,164800000
Ductile,BS,Steel,BS 55C,,550000000,430000000,19,,165,206000000000,80000000000,0.3,7860,Structural steel,3718300000
Ductile,BS,Steel,BS 55E,,550000000,430000000,19,,165,206000000000,80000000000,0.3,7860,Structural steel,3718300000
Ductile,BS,Steel,BS 070M26,,490000000,245000000,20,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,4120000000
Ductile,BS,Steel,BS 080M30,,550000000,310000000,18,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,3337200000
Ductile,BS,Steel,BS 080M36,,625000000,370000000,16,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,2636800000
Ductile,BS,Steel,BS 080A35,,625000000,370000000,16,,,206000000000,80000000000,0.3,7860,Hardening steel,2636800000
Ductile,BS,Steel,BS 080M40,,625000000,355000000,16,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,2636800000
Ductile,BS,Steel,BS 080M46,,625000000,340000000,16,,180,206000000000,80000000000,0.3,7860,Heat-treatment steel,2636800000
Limited ductility,BS,Steel,BS 060A47,,700000000,400000000,14,,,206000000000,80000000000,0.3,7860,Hardening steel,2018800000
Ductile,BS,Steel,BS 080M50,,625000000,360000000,15,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,2317500000
Limited ductility,BS,Steel,BS 060A57,,775000000,450000000,14,,,206000000000,80000000000,0.3,7860,Hardening steel,2018800000
Limited ductility,BS,Steel,BS 070M55,,775000000,450000000,14,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,2018800000
Ductile,BS,Steel,BS 150M19,,550000000,325000000,18,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,3337200000
Limited ductility,BS,Steel,BS 251A58,heat treated,1300000000,1100000000,6,,,206000000000,80000000000,0.3,7860,Spring steel,370800000
Ductile,BS,Steel,BS 530A36,,700000000,510000000,17,,230,206000000000,80000000000,0.3,7860,Heat-treatment steel,2976700000
Ductile,BS,Steel,BS 530M40,heat treated,775000000,570000000,15,,,206000000000,80000000000,0.3,7860,Heat-treatment hardening steel,2317500000
Limited ductility,BS,Steel,BS 530M40,face hardened,850000000,665000000,13,,610,206000000000,80000000000,0.3,7860,Heat-treatment hardening steel,1740700000
Limited ductility,BS,Steel,BS 525A60,heat treated,1380000000,1180000000,6,,,206000000000,80000000000,0.3,7860,Spring steel,370800000
Limited ductility,BS,Steel,BS 708A25,,850000000,665000000,13,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,1740700000
Limited ductility,BS,Steel,BS 708A37,,850000000,665000000,13,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,1740700000
Limited ductility,BS,Steel,BS 708M40,heat treated,850000000,665000000,13,,,206000000000,80000000000,0.3,7860,Heat-treatment hardening steel,1740700000
Limited ductility,BS,Steel,BS 708M40,face hardened,925000000,740000000,12,,610,206000000000,80000000000,0.3,7860,Heat-treatment hardening steel,1483200000
Limited ductility,BS,Steel,BS 735A51,heat treated,1370000000,1180000000,6,,,206000000000,80000000000,0.3,7860,Spring steel,370800000
Ductile,BS,Steel,BS 905M39,nitrided,775000000,570000000,15,,720,206000000000,80000000000,0.3,7860,Nitrided steel,2317500000
Limited ductility,BS,Steel,BS 722M22,,850000000,665000000,13,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,1740700000
Limited ductility,BS,Steel,BS 722M24,nitrided,850000000,685000000,13,,720,206000000000,80000000000,0.3,7860,Nitrided steel,1740700000
Limited ductility,BS,Steel,BS 817M40,heat treated,1080000000,925000000,11,,,206000000000,80000000000,0.3,7860,Heat-treatment steel,1246300000
Ductile,BS,Stainless Steel,BS 403S17,,420000000,245000000,20,,,206000000000,80000000000,0.3,7860,Heat-resisting stainless steel,4120000000
Ductile,BS,Stainless Steel,BS 410S21,,550000000,340000000,15,,,206000000000,80000000000,0.3,7860,Stainless steel,2317500000
Limited ductility,BS,Stainless Steel,BS 420S37,,700000000,490000000,11,,,206000000000,80000000000,0.3,7860,Stainless steel,1246300000
Ductile,BS,Stainless Steel,BS 430S17,,430000000,245000000,20,,,206000000000,80000000000,0.3,7860,Stainless steel,4120000000
Limited ductility,BS,Steel,BS 401S45,,900000000,685000000,14,,240,206000000000,80000000000,0.3,7860,Heat-resistant steel,2018800000
Limited ductility,BS,Stainless Steel,BS 431S29,,850000000,635000000,11,,,206000000000,80000000000,0.3,7860,Stainless steel,1246300000
Ductile,BS,Stainless Steel,BS 304S15,,480000000,195000000,40,,,206000000000,80000000000,0.3,7860,Stainless steel,16480000000
Ductile,BS,Stainless Steel,BS 303S31,,510000000,190000000,40,,,206000000000,80000000000,0.3,7860,Stainless steel,16480000000
Ductile,BS,Stainless Steel,BS 321S31,,490000000,195000000,40,,,206000000000,80000000000,0.3,7860,Stainless steel,16480000000
Ductile,BS,Stainless Steel,BS 304S11,,480000000,180000000,40,,,206000000000,80000000000,0.3,7860,Stainless steel,16480000000
Ductile,BS,Steel,BS 310S31,,510000000,205000000,40,,,206000000000,80000000000,0.3,7860,Heat-resistant steel,16480000000
Ductile,BS,Stainless Steel,BS 316S11,,490000000,190000000,40,,,206000000000,80000000000,0.3,7860,Heat-resisting stainless steel,16480000000
Ductile,BS,Stainless Steel,BS 316S31,,510000000,205000000,40,,,206000000000,80000000000,0.3,7860,Stainless steel,16480000000
Limited ductility,BS,Steel,BS 349S54,,950000000,580000000,8,,,206000000000,80000000000,0.3,7860,Heat-resistant steel,659200000
Ductile,CSN,Steel,CSN 11343,,330000000,195000000,30,,,206000000000,80000000000,0.3,7860,Structural steel,9270000000
Ductile,CSN,Steel,CSN 11353,,340000000,225000000,24,,,206000000000,80000000000,0.3,7860,Structural steel,5932800000
Ductile,CSN,Steel,CSN 11423,,420000000,240000000,22,,,206000000000,80000000000,0.3,7860,Structural steel,4985200000
Ductile,CSN,Steel,CSN 11448,,430000000,285000000,22,,,206000000000,80000000000,0.3,7860,Structural steel,4985200000
Ductile,CSN,Steel,CSN 11453,,440000000,265000000,20,,,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Ductile,CSN,Steel,CSN 11500,,490000000,265000000,19,,141,206000000000,80000000000,0.3,7860,Structural steel,3718300000
Ductile,CSN,Steel,CSN 11503,,490000000,340000000,22,,,206000000000,80000000000,0.3,7860,Structural steel,4985200000
Ductile,CSN,Steel,CSN 11523,normalized,510000000,345000000,23,,,206000000000,80000000000,0.3,7860,Structural steel,5448700000
Limited ductility,CSN,Steel,CSN 11600,,590000000,315000000,14,,169,206000000000,80000000000,0.3,7860,Structural steel,2018800000
Limited ductility,CSN,Steel,CSN 11600,face hardened,590000000,315000000,14,,610,206000000000,80000000000,0.3,7860,Structural steel,2018800000
Limited ductility,CSN,Steel,CSN 11700,,686000000,355000000,11,,197,206000000000,80000000000,0.3,7860,Structural steel,1246300000
Limited ductility,CSN,Steel,CSN 11700,face hardened,686000000,355000000,11,,610,206000000000,80000000000,0.3,7860,Structural steel,1246300000
Ductile,CSN,Steel,CSN 15127,,470000000,345000000,22,,,206000000000,80000000000,0.3,7860,Structural steel,4985200000
Ductile,CSN,Steel,CSN 15217,,470000000,345000000,22,,,206000000000,80000000000,0.3,7860,Structural steel,4985200000
Ductile,CSN,Steel,CSN 422712,,422000000,250000000,25,,120,206000000000,80000000000,0.3,7160,Alloy cast steel,6437500000
Ductile,CSN,Steel,CSN 422713,,490000000,290000000,20,,140,206000000000,80000000000,0.3,7160,Alloy cast steel,4120000000
Ductile,CSN,Steel,CSN 422724,,637000000,420000000,15,,190,206000000000,80000000000,0.3,7160,Alloy cast steel,2317500000
Limited ductility,CSN,Steel,CSN 422735,,785000000,520000000,5,,235,206000000000,80000000000,0.3,7160,Alloy cast steel,257500000
Ductile,GOST,Steel,Steel ST3KP GOST 380-94,,360000000,235000000,27,,,201000000000,78000000000,0.29,7856,Carbon structural steel,7326450000
Ductile,GOST,Steel,Steel ST3PC GOST 380-94,,370000000,245000000,26,,,201000000000,78000000000,0.29,7856,Carbon structural steel,6793800000
Ductile,GOST,Steel,Steel ST3CP GOST 380-94,,380000000,255000000,26,,,201000000000,78000000000,0.29,7856,Carbon structural steel,6793800000
Ductile,GOST,Steel,Steel ST4KP GOST 380-94,,400000000,255000000,25,,,201000000000,78000000000,0.29,7856,Carbon structural steel,6281250000
Ductile,GOST,Steel,Steel ST4PS GOST 380-94,,410000000,265000000,24,,,201000000000,78000000000,0.29,7856,Carbon structural steel,5788800000
Ductile,GOST,Steel,Steel ST4SP GOST 380-94,,410000000,265000000,24,,,201000000000,78000000000,0.29,7856,Carbon structural steel,5788800000
Ductile,GOST,Steel,Steel ST5PS GOST 380-94,,490000000,285000000,20,,,201000000000,78000000000,0.29,7856,Carbon structural steel,4020000000
Ductile,GOST,Steel,Steel ST5SP GOST 380-94,,490000000,295000000,20,,,201000000000,78000000000,0.29,7856,Carbon structural steel,4020000000
Ductile,GOST,Steel,Steel ST6PS GOST 380-94,,590000000,315000000,15,,,201000000000,78000000000,0.29,7856,Carbon structural steel,2261250000
Ductile,GOST,Steel,Steel ST6SP GOST 380-94,,600000000,320000000,15,,,201000000000,78000000000,0.29,7856,Carbon structural steel,2261250000
Ductile,GOST,Steel,Steel S235 GOST 27772-88,,360000000,225000000,24,,,206000000000,80000000000,0.3,7860,Structural steel,5932800000
Ductile,GOST,Steel,Steel S245 GOST 27772-88,,370000000,235000000,25,,,206000000000,80000000000,0.3,7860,Structural steel,6437500000
Ductile,GOST,Steel,Steel S255 GOST 27772-88,,370000000,245000000,25,,,206000000000,80000000000,0.3,7860,Structural steel,6437500000
Ductile,GOST,Steel,Steel S285 GOST 27772-88,,390000000,265000000,23,,,206000000000,80000000000,0.3,7860,Structural steel,5448700000
Ductile,GOST,Steel,Steel S345 GOST 27772-88,,450000000,325000000,21,,,206000000000,80000000000,0.3,7860,Structural steel,4542300000
Ductile,GOST,Steel,Steel S375 GOST 27772-88,,480000000,335000000,20,,,206000000000,80000000000,0.3,7860,Structural steel,4120000000
Ductile,GOST,Steel,Steel 08 GOST 1050-88,normalized,320000000,196000000,33,131,,203000000000,78000000000,0.3,7871,Carbon structural quality steel,11053350000
Ductile,GOST,Steel,Steel 10 GOST 1050-88,normalized,330000000,205000000,31,143,,206000000000,79000000000,0.3,7856,Carbon structural quality steel,9898300000
Limited ductility,GOST,Steel,Steel 10 GOST 1050-88,case-hardened,400000000,250000000,8,,,206000000000,79000000000,0.3,7856,"Carbon structural quality steel, HRC59",659200000
Limited ductility,GOST,Steel,Steel 10 GOST 1050-88,Cold working,410000000,250000000,8,187,,206000000000,79000000000,0.3,7856,Carbon structural quality steel,659200000
Ductile,GOST,Steel,Steel 10 GOST 1050-88,Annealing or high tempering,290000000,190000000,26,143,,206000000000,79000000000,0.3,7856,Carbon structural quality steel,6962800000
Ductile,GOST,Steel,Steel 15 GOST 1050-88,normalized,370000000,225000000,27,149,,201000000000,78000000000,0.29,7850,Carbon structural quality steel,7326450000
Limited ductility,GOST,Steel,Steel 15 GOST 1050-88,case-hardened,450000000,250000000,8,,,201000000000,78000000000,0.29,7850,"Carbon structural quality steel, HRC59",643200000
Limited ductility,GOST,Steel,Steel 15 GOST 1050-88,Cold working,440000000,340000000,8,197,,201000000000,78000000000,0.29,7850,Carbon structural quality steel,643200000
Ductile,GOST,Steel,Steel 15 GOST 1050-88,Annealing or high tempering,340000000,220000000,23,149,,201000000000,78000000000,0.29,7850,Carbon structural quality steel,5316450000
Ductile,GOST,Steel,Steel 20 GOST 1050-88,normalized,410000000,245000000,25,163,,212000000000,82000000000,0.29,7859,Carbon structural quality steel,6625000000
Limited ductility,GOST,Steel,Steel 20 GOST 1050-88,Cold working,490000000,300000000,7,207,,212000000000,82000000000,0.29,7859,Carbon structural quality steel,519400000
Ductile,GOST,Steel,Steel 20 GOST 1050-88,Annealing or high tempering,390000000,240000000,21,163,,212000000000,82000000000,0.29,7859,Carbon structural quality steel,4674600000
Ductile,GOST,Steel,Steel 25 GOST 1050-88,normalized,450000000,275000000,23,170,,198000000000,77000000000,0.29,7820,Carbon structural quality steel,5237100000
Limited ductility,GOST,Steel,Steel 25 GOST 1050-88,Cold working,540000000,350000000,7,217,,198000000000,77000000000,0.29,7820,Carbon structural quality steel,485100000
Ductile,GOST,Steel,Steel 25 GOST 1050-88,Annealing or high tempering,410000000,270000000,19,170,,198000000000,77000000000,0.29,7820,Carbon structural quality steel,3573900000
Ductile,GOST,Steel,Steel 30 GOST 1050-88,normalized,490000000,295000000,21,179,,200000000000,77000000000,0.3,7850,Carbon structural quality steel,4410000000
Limited ductility,GOST,Steel,Steel 30 GOST 1050-88,Cold working,560000000,340000000,7,229,,200000000000,77000000000,0.3,7850,Carbon structural quality steel,490000000
Ductile,GOST,Steel,Steel 30 GOST 1050-88,Annealing or high tempering,440000000,290000000,17,179,,200000000000,77000000000,0.3,7850,Carbon structural quality steel,2890000000
Ductile,GOST,Steel,Steel 30 GOST 1050-88,Quenched and tempered,575000000,295000000,21,,,200000000000,77000000000,0.3,7850,Carbon structural quality steel,4410000000
Ductile,GOST,Steel,Steel 35 GOST 1050-88,normalized,530000000,315000000,20,207,,206000000000,79000000000,0.3,7826,Carbon structural quality steel,4120000000
Ductile,GOST,Steel,Steel 35 GOST 1050-88,Improved,650000000,380000000,19,,,206000000000,79000000000,0.3,7826,Carbon structural quality steel,3718300000
Limited ductility,GOST,Steel,Steel 35 GOST 1050-88,Cold working,590000000,350000000,6,229,,206000000000,79000000000,0.3,7826,Carbon structural quality steel,370800000
Ductile,GOST,Steel,Steel 35 GOST 1050-88,Annealing or high tempering,470000000,310000000,15,187,,206000000000,79000000000,0.3,7826,Carbon structural quality steel,2317500000
Ductile,GOST,Steel,Steel 35 GOST 1050-88,Quenched and tempered,625000000,315000000,20,,,206000000000,79000000000,0.3,7826,Carbon structural quality steel,4120000000
Ductile,GOST,Steel,Steel 40 GOST 1050-88,normalized,570000000,335000000,19,217,,212000000000,82000000000,0.29,7850,Carbon structural quality steel,3826600000
Limited ductility,GOST,Steel,Steel 40 GOST 1050-88,Cold working,610000000,380000000,6,241,,212000000000,82000000000,0.29,7850,Carbon structural quality steel,381600000
Limited ductility,GOST,Steel,Steel 40 GOST 1050-88,Annealing or high tempering,510000000,330000000,14,197,,212000000000,82000000000,0.29,7850,Carbon structural quality steel,2077600000
Ductile,GOST,Steel,Steel 40 GOST 1050-88,Quenched and tempered,675000000,355000000,19,,,212000000000,82000000000,0.29,7850,Carbon structural quality steel,3826600000
Ductile,GOST,Steel,Steel 45 GOST 1050-88,normalized,600000000,355000000,16,220,,200000000000,77000000000,0.3,7810,Carbon structural quality steel,2560000000
Ductile,GOST,Steel,Steel 45 GOST 1050-88,Improved,750000000,450000000,16,,,200000000000,77000000000,0.3,7810,Carbon structural quality steel,2560000000
Limited ductility,GOST,Steel,Steel 45 GOST 1050-88,Cold working,640000000,440000000,6,241,,200000000000,77000000000,0.3,7810,Carbon structural quality steel,360000000
Limited ductility,GOST,Steel,Steel 45 GOST 1050-88,Annealing or high tempering,540000000,350000000,13,207,,200000000000,77000000000,0.3,7810,Carbon structural quality steel,1690000000
Ductile,GOST,Steel,Steel 45 GOST 1050-88,Quenched and tempered,705000000,375000000,17,,,200000000000,77000000000,0.3,7810,Carbon structural quality steel,2890000000
Limited ductility,GOST,Steel,Steel 50 GOST 1050-88,normalized,600000000,355000000,14,241,,216000000000,83000000000,0.3,7810,Carbon structural quality steel,2116800000
Ductile,GOST,Steel,Steel 50 GOST 1050-88,Improved,900000000,700000000,15,,,216000000000,83000000000,0.3,7810,Carbon structural quality steel,2430000000
Limited ductility,GOST,Steel,Steel 50 GOST 1050-88,Cold working,660000000,450000000,6,255,,216000000000,83000000000,0.3,7810,Carbon structural quality steel,388800000
Limited ductility,GOST,Steel,Steel 50 GOST 1050-88,Annealing or high tempering,560000000,370000000,12,217,,216000000000,83000000000,0.3,7810,Carbon structural quality steel,1555200000
Ductile,GOST,Steel,Steel 50 GOST 1050-88,Quenched and tempered,725000000,400000000,16,,,216000000000,83000000000,0.3,7810,Carbon structural quality steel,2764800000
Limited ductility,GOST,Steel,Steel 55 GOST 1050-88,normalized,630000000,375000000,13,255,,210000000000,81000000000,0.3,7820,Carbon structural quality steel,1774500000
Ductile,GOST,Steel,Steel 55 GOST 1050-88,Quenched and tempered,775000000,420000000,15,,,210000000000,81000000000,0.3,7820,Carbon structural quality steel,2362500000
Limited ductility,GOST,Steel,Steel 60 GOST 1050-88,normalized,680000000,400000000,12,255,,204000000000,79000000000,0.29,7810,Carbon structural quality steel,1468800000
Limited ductility,GOST,Steel,Steel 60 GOST 1050-88,Quenched and tempered,825000000,450000000,14,,,204000000000,79000000000,0.29,7810,Carbon structural quality steel,1999200000
Limited ductility,GOST,Steel,Steel A11 GOST 1414-75,,490000000,390000000,10,207,,216000000000,83000000000,0.3,7860,Constructional steel of high machinability,1080000000
Limited ductility,GOST,Steel,Steel A12 GOST 1414-75,,510000000,390000000,7,217,,216000000000,83000000000,0.3,7860,"Constructional steel of high machinability, size less than 30 mm",529200000
Limited ductility,GOST,Steel,Steel A12 GOST 1414-75,,460000000,390000000,7,217,,216000000000,83000000000,0.3,7860,"Constructional steel of high machinability, size greater than 30 mm",529200000
Limited ductility,GOST,Steel,Steel A20 GOST 1414-75,,530000000,390000000,7,217,,216000000000,83000000000,0.3,7860,Constructional steel of high machinability,529200000
Limited ductility,GOST,Steel,Steel A30 GOST 1414-75,,540000000,390000000,6,223,,216000000000,83000000000,0.3,7860,Constructional steel of high machinability,388800000
Limited ductility,GOST,Steel,Steel A35 GOST 1414-75,,570000000,390000000,6,229,,216000000000,83000000000,0.3,7860,Constructional steel of high machinability,388800000
Limited ductility,GOST,Steel,Steel 15Ch GOST 4543-71,,690000000,490000000,12,,,206000000000,80000000000,0.29,7860,Structural alloy steel,1483200000
Limited ductility,GOST,Steel,Steel 20Ch GOST 4543-71,,780000000,635000000,11,179,,216000000000,83000000000,0.3,7830,Structural alloy steel,1306800000
Ductile,GOST,Steel,Steel 20 GOST 1577-93,normalized,475000000,230000000,27,156,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 100mm,7508700000
Ductile,GOST,Steel,Steel 20 GOST 1577-93,normalized,450000000,210000000,25,156,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm,6437500000
Ductile,GOST,Steel,Steel 20 GOST 1577-93,Quenched and tempered,625000000,350000000,20,156,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,4120000000
Ductile,GOST,Steel,Steel 20 GOST 1577-93,Quenched and tempered,575000000,300000000,22,156,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,4985200000
Ductile,GOST,Steel,Steel 25 GOST 1577-93,normalized,495000000,260000000,25,170,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,6437500000
Ductile,GOST,Steel,Steel 25 GOST 1577-93,normalized,495000000,240000000,25,170,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm,6437500000
Ductile,GOST,Steel,Steel 25 GOST 1577-93,normalized,475000000,220000000,23,170,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm,5448700000
Ductile,GOST,Steel,Steel 25 GOST 1577-93,Quenched and tempered,625000000,370000000,19,170,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,3718300000
Ductile,GOST,Steel,Steel 25 GOST 1577-93,Quenched and tempered,575000000,320000000,21,170,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,4542300000
Ductile,GOST,Steel,Steel 30 GOST 1577-93,normalized,540000000,280000000,23,179,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,5448700000
Ductile,GOST,Steel,Steel 30 GOST 1577-93,normalized,540000000,250000000,23,179,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm,5448700000
Ductile,GOST,Steel,Steel 30 GOST 1577-93,normalized,520000000,230000000,21,179,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm,4542300000
Ductile,GOST,Steel,Steel 30 GOST 1577-93,Quenched and tempered,675000000,400000000,18,179,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,3337200000
Ductile,GOST,Steel,Steel 30 GOST 1577-93,Quenched and tempered,625000000,350000000,20,179,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,4120000000
Ductile,GOST,Steel,Steel 30 GOST 1577-93,Quenched and tempered,575000000,300000000,21,179,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,4542300000
Ductile,GOST,Steel,Steel 35 GOST 1577-93,normalized,575000000,300000000,21,207,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,4542300000
Ductile,GOST,Steel,Steel 35 GOST 1577-93,normalized,575000000,270000000,21,207,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm,4542300000
Ductile,GOST,Steel,Steel 35 GOST 1577-93,normalized,555000000,245000000,19,207,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm,3718300000
Ductile,GOST,Steel,Steel 35 GOST 1577-93,Quenched and tempered,705000000,430000000,17,187,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,2976700000
Ductile,GOST,Steel,Steel 35 GOST 1577-93,Quenched and tempered,675000000,370000000,19,187,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,3718300000
Ductile,GOST,Steel,Steel 35 GOST 1577-93,Quenched and tempered,625000000,320000000,20,187,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,4120000000
Ductile,GOST,Steel,Steel 40 GOST 1577-93,normalized,625000000,320000000,19,217,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,3718300000
Ductile,GOST,Steel,Steel 40 GOST 1577-93,normalized,625000000,290000000,19,217,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm,3718300000
Ductile,GOST,Steel,Steel 40 GOST 1577-93,normalized,605000000,260000000,17,217,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm,2976700000
Ductile,GOST,Steel,Steel 40 GOST 1577-93,Quenched and tempered,725000000,460000000,16,187,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,2636800000
Ductile,GOST,Steel,Steel 40 GOST 1577-93,Quenched and tempered,705000000,400000000,18,187,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,3337200000
Ductile,GOST,Steel,Steel 40 GOST 1577-93,Quenched and tempered,675000000,350000000,19,187,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,3718300000
Ductile,GOST,Steel,Steel 45 GOST 1577-93,normalized,675000000,340000000,17,229,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,2976700000
Ductile,GOST,Steel,Steel 45 GOST 1577-93,normalized,675000000,305000000,17,229,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm,2976700000
Ductile,GOST,Steel,Steel 45 GOST 1577-93,normalized,655000000,275000000,15,229,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm,2317500000
Limited ductility,GOST,Steel,Steel 45 GOST 1577-93,Quenched and tempered,775000000,500000000,14,197,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,2018800000
Ductile,GOST,Steel,Steel 45 GOST 1577-93,Quenched and tempered,725000000,430000000,16,197,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm,2636800000
Ductile,GOST,Steel,Steel 45 GOST 1577-93,Quenched and tempered,705000000,370000000,17,197,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm,2976700000
Ductile,GOST,Steel,Steel 50 GOST 1577-93,normalized,710000000,355000000,16,241,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm,2636800000
Ductile,GOST,Steel,Steel 50 GOST 1577-93,normalized,710000000,320000000,16,241,,206000000000,80000000000,0.29,7860,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm,2636800000
